content,factor_label,score
fitur saya kok tidak muncul ya padahal sudah diperbarui yang terbaru,AA,2
saya pengguna sudah lama tapi kenapa fasilitas saya bahkan ditiadakan payah mengecewakan bleeh,AA,1
menggunakan layanan tranfer uang tarik tunai menggunakan harus verifikasi digray grab dahulu rumit achngga seperti apliksi lain cuma butuh ktp saja,EU,3
semakin mantap cukup puas tapi belum dapat limit kenapa ya,CLA,5
saya kenapa belum di buka minimal teman saya saja sudah bisa di pakai semua,AA,4
kenapa akun saya tidak ada ya boss wah payah nih pilih kasih akh,AA,1
bangkrut semua di blokir trmasuk saya limit dari 6jt tb di turunkan menjadi 1jt terus dari 1jt tb di blokir padahal tidak pnh bayar terlambat dan selalu fullpayment sudah tidak bertahan perusahaan sampai tidak kuat kasih dana ke cust sudah saya lunasi semuanya dan sudah saya uninstall tidak bisa kompeten jadi tidak usah bersaing dengan lain,AC,1
fungsi buat apa bosku kok tidak bisa di pakai saya mau isi plsa mencoba bake paylaterkok tidak bisa apa gunanya saya di kasih budget sama ovo,CA,3
belum dapat penawaran dari padahal saya pengemudi grab bike kecewa sudah,CA,3
ya kapan ya muncul lagi supaya pengguna setia tidak kecewa,AA,4
di tokopedia saya sudah teraktivasi tapi di aplikasi kenapa tidak ada fitur paylaternya,CA,1
percuma pakai dari lama yang lain dapat tapi akun saya tidak dapat otomatis hapus instalan,AA,1
pengajuan lama tidak tanggapi atau memang tidak diproses tapi kalau tidak disetujui ya tidak apa daripada punya utang sama mending tidak sama sekali,CA,2
kenapa tidak bisa ya akan segera hadir mulu,AP,3
dear saya mau tanya kenapa saya belum diaktifkan selalu mncul akan segera hadir padahal saya sudah mengajukan apa kah hanya buat qkun tertentu atau pilihan,AA,1
kecewa kok saya di tolak padahal saya prngguna kok saya tidak bisa masuk penipuan,CA,1
payah casback isi bensin shell tidak pernah ada juga menghilang gihihihi,AP,1
saya tidak bisa mengaktifkan padahal saya pakai dari pertama peluncuran duhh,AP,2
paling mantap tapi sayangnya untuk saya sampai sekarang belum bisa aktif sedangkan saudara saya sudah bisa aktif dari minggu yang lalu apa pilih pelanggan yang bagus saja atau sengaja sebagian customer nya di pending sampai program bebas iurannya habis waktunya biar sebagian customer nya yang di pending ini kena cas iuran padahal saya pengguna yang aktif dan saya sudah ckp lama pakai ovo,CA,5
saya belum bisa menikmati mohon penjelasan terima kasih,AA,1
enakan pakai dapat katanya ada mana cuma janji dan bohong dong cemen,AA,1
akun sudah premier transaksi lumayan banyak tapi kenapa saya tidak ada box bukan wilayah palembang sudah ada tercantum,CA,3
punya saya kok tidak ada fitur aneh b3 dahulu,AA,3
ini sekarang buat apa ya tidak ada gunany sama sekali aplikasi tetangga saja ada payleterny semua lah ini boro poin saja tidak ada jadi buat apa selalu minta dupdate tidak pnting box,CA,1
kenapa akun saya tidak bisa transfer sama tidak ada padahal saya sudah lama pakai dan sering juga pakai bisa tong di bantu,AA,1
sudah saya ikuti semua persyaratannya tetapi sampai hari ini kenapa saya masih belum bisa mengakses paylater,AC,1
kenapa saya tidak perbah dapat penawaran ya padahal saya sudah premier,CA,1
kok saya tidak bisa diaktivasi padahal sudah diperbarui ke premier,AA,3
halo kenapa di sama tokopedia saya tidak afa fitur sedangkan saya pakai sudah lama mohon penjelasannya,CA,4
kenapa saya tidak menemukan fitur apa yang salah terima kasih,AP,1
kasih bintang 1 dahulu saldo untuk bayar sudah berkurang tapi tagihan tetap mana uang saya telepon pelayanan pelanggan lama banget tidak diangkat dan mostly tidak paham pasti dijawab robot ini sampai hapal jawabannya dan masih ditagih dong keluhan melalui pelayanan pelanggan tidak guna tidak ada penyelesaian bahkan bikin emosi,CA,1
saya tidak bisa mengakses bagaimana ya itu caranya tolong dibantu,AP,3
selalu bagus tidak pernah terlambat pinjam juga sudah kali pinjaman lunas dan lancar sebelum jatuh tempo ini mau tarik dana lagi bahkan tidak bisa dengan alasan cuma ditolak harusnya pertimbangkan skor kredit di kalau tahu begini tidak saya lunasi bagi kawan jangan lunasi kalau begini percuma tidak ada gunanya di jaga skor kredit disini sangat mengecewakan padahal sudah perjanjian kalau lunas bisa tarik dana langsung contoh tu spinjam tidak pakai rumit begitu klik langsung masuk dana,CA,1
cukup baik dan mudah harga juga terjamin paling murah cuma satu kurangnya tidak bisa pakai saplater mohon untuk bisa kasih limit paylater,CA,3
tidak bisa di pakai sudah 3 bulan dengan alasan penilaian kredit suka pihak sajalah 1 tidak bisa melihat penialain kredit tidak pernah terlambat bayar 3 tagihan bulan depan kadang langsung di bayar 4 sekarang bahkan tidak bisa di pakai ketika keadaan sedang mendesak 5 unistal saja kalau begini terus tidak usah di lunasin sekalian tagihannya 6 yang informasi desember bisa di gunakan sekarang jadi januari 5 7 percuma bayar rajin sudah tidak bisa digunakan lagi nya,AC,1
sudah bagus semua cuman kita mau bayar tagihan listrik kenapa cuma ada opsi saja kok tidak ada yang langsung diskon begitu minimal ya semoga bisa ada opsi bayar tunai yang bisa didiskon lagi soalnya yang opsi itu belum ada dan tagihan yang lain juga masih sama utang akan yang tunai kalau ditambahkan juga bagus biar lebih bergairah lagi aplikasinya,CA,2
asu tidak worthit tidak ada masalah pembayaran kok tidak bisa ngajukan kembali lebih baik tidak usah munculkan pinjaman atau mau itu,CA,1
wajib bintang 1 sih laylater perseroan terbatas multifinance anak bangsa tidak dibuka buka selama 6 bulan padahal saya sudah tidak pernah menunggak setelah tunggakkan terakhir bahkan lewat tempo pun sudah tidak pernah kalau mau bintang 5 buka saya,CA,1
punya limit tapi tidak bisa di pakai diblokir pembayaran tidak pernah terlambat sekalinya terlambat cuma sehari karena tgg gajihan tidak pernah sampai lewat berbulan bulaan lagi keadaan urgent tidak bisa dipakai tolong sistemnya jangan begitu kalau histori terlambat berbulan baru di blokir ini akan yang enggak pernah terlambat jadi rugi,AC,2
tidak bisa di bayar sampai keluar denda sudah dapat denda masih tidak bisa di bayarkan juga nanti sudah telpon pelayanan pelanggan ngomel baru bisa pembayarannya berfungsi 68rbu denda terlambat 1 hari 5rbu pintar mencari untungnya,AC,1
dari dahulu aman saja pakai tapi awal bulan kemarin tiba diblokir padahal tidak pernah terlambat bayar sehari pun tanya pelayanan pelanggan seperti robot tidak ada solusinya ada notifikasi pinjaman daring tapi tidak ada pengajuan ulangnya sampai bosen lihat notifikasi bintang saya dahulu sampai sistem kembali normal,AC,1
bayar pakai barang di retur tetap bayar dari barang yang di retur sudah mah barang harus di anterin tidak di ambil kurir bayar pula parah ini aplikasi nya,CA,1
ini katanya bisa tf ke semua bank tapi kok di ketik nomor rekening tidak ada terus aneh go saja sudah ratusan kali coba tetap tidak bisa,AA,2
tolong dong developer masa saya transaksi di sudah puluhan juga masih belum dapat fasilitas mengecewakan,CA,1
suka heran sama ini tiba di blokir ntr giliran tidak di bayar telponin terus kena denda besar hadeeh,AC,1
bagus sih cuma agak kurang saja di tidak bisa buat beli pulsa atau paket data jadi gopaylater cuma bisa buat beli makan sama transportasi saja semoga bisa ditambahkan ke depannya,CA,2
bagus tapi sedikit kecewa saja nya di blokir terusan,AA,2
lambat berat sering force close sendiri tidak bisa buat transaksi cepat untuk antre pembayaran lain lancar saja bunga paling tinggi diantara yang lain benahi jek,CA,1
yang tidak pernah memberikan padahal saya pengemudi saya yang kerja saya gunakan sampai berjuta juta eh menyetujui gopaylater saja susahh saya pinjam dibank bisa di ini tidak bisa tidak pantas menyediakan saya rasa lebih baik versi dahulu daripada dipegang findaya sekarang,CA,1
e wallet sebelah bisa melakukan pembayaran pada steam sedangkan tidak hadir di sana ini bikin aku transfer uang ke e wallet yang didukung pada steam semoga tidak hanya steam ada banyak lainnya yang mendukung pembayaran lewat dan buatlah agar berfungsi juga karena e wallet lain juga ada bagus karena saat membeli atau game kita bisa menghemat pengeluaran dalam sebulan semoga pembayaran playstore juga bisa karena yang dibeli 3 ribu,CA,1
lucu ya kok di blokir padahal saya sudah bayar on time selalu sebelum tanggal 1 jangan di bikin kalau takut nasabah tidak bisa bayar,AC,1
penawaran terus entah atau pinjaman tapi setiap aktifasi selalu gagal payah,CA,1
bagus aman cepat juga tapi untuk bunganya cukup besar dan denda keterlambatan juga besar tapi masalahnya bukan disitu melainkan di cara menagih biaya dan biaya denda keterlambatan yang dimana tidak sopan dalam penyampaiannya sehingga membuat saya tidak nyaman dan enggan lagi untuk menggunakan tolong tingkatkan lagi dalam hal pelayanan penagihan paylaternya karena hal tersebut tidak bisa disebut ramah sama sekali terima kasih,AC,1
untuk saat ini saya sedang kecewa dengan karena tidak bisa saya gunakan di rekanan lainnya seperti tokopedia blibli indomaret dan lainnya hanya bisa di gunakan di gojek saja kalau sedang dalam perbaikan system butuh waktu berapa tahun itu untuk di perbaikinya saya mengalami kendala ini sudah lebih dari bulan dengan berat hati saat ini saya pindah dahulu ke sebelah yang hampir tidak pernah mengalami hal seperti ini,CA,2
halo perseroan terbatas gogo sedikit kendala akun saya di tinjau kembali hal seperti ini mengapa bisa terjadi perlu di untuk evaluasi menurut saya baru pertama x memakai ini gopaylater tagihan juga belum turunn nn sudah kalian tinjau kembali akun saya kakau nalar saya yang perlu di tinjau itu sdm internal kenapa hal seperti ini bisa terjadi bukan nasabah yang di tinjau itu saja sih saya berharap cepat saja turun tagihan saya agar dapat saya membayar terima kasih,AA,1
kecewa sama go masa go saya diblokir baru satu hari sudah dibuka langsung diblokir kembali padahal instusi keuangan ditempat lain sudah tidak ada sudah begitu pembayaran saya sebelum tanggal jatuh tempo sudah saya bayarkan parah,AC,1
bayar selalu tepat waktu tiba akun terblokir lapor pelayanan pelanggan atau melalui email tetap tidak ada solusi kayak bicara sama bot jawabannya selalu template,AA,1
pembayaran sudah lunas limit dan limit pinjam naik tapi status masih diblokir tidak bisa dipakai komplain cuma sekadar dijawab formalitas tanpa ada solusinya,AA,1
tidak bisa di gunakan saat saya mendaftar di tidak bisa di bagian proses nomor darurat padahal saya sudah memasukkan nomor yang benar tapi tetap saja tidak valid,AA,1
ada penawaran pinjam dan tapi mencoba sudah 6 bulan tidak bisa terus padahal saya pengemudi gocar dan connect sama gopartner kok tidak bisa dan ditolak percuma jadi mitra kalau tidak diberi kemudahan mending tidak usah ada pinjam,CA,1
hati kalau mau pakai pinjaman di kalau tidak mau bangkrut,CA,1
tidak rekomendasi keterlambatan pembayaran 8 hari bisa kena denda sampai 8 tanpa mau mendengarkan alasan hati dengan keterlambatan pembayaran,AC,1
tabungan disini sudah ada lumayan sering transaksi lewat sini masak pakai saja gagal terus,CA,2
pakai bertahun tahun dan jadi pelanggan setia tapi pengajuan limited dan pinjaman selalu ditolak,CA,1
pagi di acc limit 1jt dipakai transaksi beli skincare dibawah ribu limit dibekukan lantas apa gunanya dapat limit kalau tidak bisa dipakai,CA,1
sudah lama pakai tapi belum kepilih punya menu apalagi pinjaman ditolak terus mulai detik ini hapus instalan gopay,CA,1
percuma saja limit bulanan sampai banyak tetap saja dan pinjam tidak bisa di gunakan beda sama lain limit bulanan bahkan dapat,CA,1
kurang bagus transfer ke bank ja pakai admin beda dengan dana daftarin saja pelit memberikan padahal sebenarnya tidak perlu takut beri pinjaman,EU,1
limit ada tidak bisa di gunakan sudah beberapa bulan kalau tidak niat menyediakan layanan di hapus ja bikin konsumen berharap limit bisa di pakai padahal tidak bisa,CLA,1
kalah sama aplikasi sih orange masa limit belum habis tidak bisa di pakai tkut tidak dibayar x ya gopay,AC,5
tidak pernah di setujui pengajuan paylaternya padahal sebelum limit saya ada,AC,2
saya kira aplikasi nya sudah bagus tapi fasilitas yang ditawarkan berbanding terbalik dengan pelayanannya service nya yang sangat buruk kebijakan blokir akun tanpa pemberitahuan dan tanpa kepastian batas waktu sangat mengecewakan user disaat terjadi kendala user butuh penyelesaian bukan hanya sekadar jawaban template oleh mesin system,AA,1
parah banget tiba limit tidak bisa di pakai dengan alasan aktivitas mencurigakan padahal transaksi aman saja sebelum lebih tidak habis pikir limit saya tiba di naikin tapi sama saja tidak bisa di pakai rusak parah nih gopaylater kalaau begini solusi apa ya kita pembayaran lancar jaya dan tidak pernah nunggak bahkan di kasih limit tambahan,CA,2
awal pakai bagus tapi lama mengecewakan tidak seperti dahulu padahal pembayaran lancar sebelum jatuh tempo tapi bahkan diblokir dengan alasan tidak jelas dan tidak memuaskan suruh cek secara berkala sudah cek berkala selama bulan tetap saja ditanya lagi tetap suruh cek berkala jawaban otomatis dari pelanggan pelayanan lalu ada peningkatan limit tapi tetap diblokir terus buat apa limit ditingkatkan kalau tetap diblokir lucu tidak ditangani dengan benar,AC,1
ini tidak kasih paham sikit ya untuk denda keterlambatan di awal sebesar 5 rbu bikin nyesek tolong di kaji ulang kebijakan nanti pada kapok untuk transaksi di nya,AC,3
tidak bisa di pakai padahal masalah pembayaran aman saja tidak sampai lewat jatuh tempo takut banget tidak kebayar apa bagaimana sampai tidak bisa di pakai lagi paylaternya pecuma naikin limit kalau tidak bisa di pakai,AC,2
dahulu bisa dipakai buat bayar kuota by untuk sekarang entah kenapa tidak bisa jadinya tambah useless kalau kayak begini pelayanan bukannya nambah yang ada bahkan menurun jadinya lebih jarang pakai kalau plan mereka biar pelanggan jarang pakai layanan mereka plan mereka work mencari alternatif lain akhirnya dulunya favorit suka pakai sekarang tambah jarang transaksi paylater,CA,1
sekarang di akun ini tidak bisa di gunakam di toko pedia tololng dong perbaikan lagi,CA,2
go di tolak terus tidak jelas padahal sering belanja dan transaksi keluar masuk uang di gopay,CA,1
mengisi pulsa gangguan terus gagal terus parahh,CA,1
ngajuin pinjam di tolak mulu padhal sudah 1jt,CA,3
untuk proses penutupan penghapusan akun rasanya saya dipersulit padahal tidak ada masalah dengan ataupun cashloan semua sudah saya selesaikan tolong diakomodir ya biar lebih gampang dan tidak rumit,AC,1
dari pinjam dan percuma tidak bisa dipakai limit saja di perbesar oleh pihak tapi tidak bisa dipakai buat apa disuruh tunggu 1 bulan lagi terus saja seperti itu setiap bulannya kecewa seperti dipermainkan oleh pihak maaf kemungkinan mulai saat ini saya stop pakai ini untuk kegunaan apapun,CA,1
membantu sih sebenarnya tapi tolong ya kayak kasus saya kelupaan cuma 4 hari tapi dendanya luar biasa sampai 5k kayak begini menyusahkan sekali dahulu sebelumnya denda tidak sampai segitu kalaupun lewat seminggu jangan parah banget dong mana pemberitahuan tidak dengan kalimat yang mengingatkan terus saran kalau sudah dekat waktunya boleh juga dong menghubungi melalui whatsapp kadang kalau notif tidak muncul,AC,1
kecewa banget habis di diperbarui bahkan tidak bisa topup diamon pakai sebelum di diperbarui bisa pakai sekarang bahkan makin rumit dari dulu pakai terus buat topup sekarang bahkan makin turun kualitasnya,CA,1
dikasih limit 1 jt bayar lancar tidak ada tunggakan tiba di blokir menghubungi pelanggan pelayanan keterangannya lunasi tunggakan eh saat diblokir limit dinaikkan jadi jt tapi tetap diblokir tidak jelas dan pelanggan pelayanan tidak jelas tanpa solusi bintang satu layak,AC,1
